station_id,x_m,y_m,z_m,g,unit,uncertainty,quality_flag,gravity_type
ST_0606,450.0,0.0,300.0,0.9523005068479945,mGal,0.02,OK,synthetic_demo
ST_0607,450.0,0.0,325.0,1.0328893351386879,mGal,0.02,OK,synthetic_demo
ST_0608,450.0,0.0,350.0,1.050266779069472,mGal,0.02,OK,synthetic_demo
ST_0609,450.0,0.0,375.0,1.1119018321285783,mGal,0.02,OK,synthetic_demo
ST_0610,450.0,0.0,400.0,1.100972934886965,mGal,0.02,OK,synthetic_demo
ST_0611,450.0,0.0,425.0,1.0643224778486449,mGal,0.02,OK,synthetic_demo
ST_0612,450.0,0.0,450.0,1.0459451308926213,mGal,0.02,OK,synthetic_demo
ST_0613,450.0,0.0,475.0,0.9821442822323314,mGal,0.02,OK,synthetic_demo
ST_0614,450.0,0.0,500.0,0.8825687975175984,mGal,0.02,OK,synthetic_demo
ST_0615,450.0,0.0,525.0,0.7759222176981535,mGal,0.02,OK,synthetic_demo
ST_0616,450.0,0.0,550.0,0.6976698268169154,mGal,0.02,OK,synthetic_demo
ST_0617,450.0,0.0,575.0,0.5838045002826973,mGal,0.02,OK,synthetic_demo
ST_0618,450.0,0.0,600.0,0.5189004083801924,mGal,0.02,OK,synthetic_demo
ST_0619,450.0,0.0,625.0,0.4622810590161429,mGal,0.02,OK,synthetic_demo
ST_0620,450.0,0.0,650.0,0.388771659696526,mGal,0.02,OK,synthetic_demo
ST_0621,450.0,0.0,675.0,0.34776346646741674,mGal,0.02,OK,synthetic_demo
ST_0622,450.0,0.0,700.0,0.31781537621456124,mGal,0.02,OK,synthetic_demo
ST_0623,450.0,0.0,725.0,0.26078878838506026,mGal,0.02,OK,synthetic_demo
ST_0624,450.0,0.0,750.0,0.2187340540213593,mGal,0.02,OK,synthetic_demo
ST_0625,450.0,0.0,775.0,0.21724298503868586,mGal,0.02,OK,synthetic_demo
ST_0626,450.0,0.0,800.0,0.18332971999128758,mGal,0.02,OK,synthetic_demo
ST_0627,475.0,0.0,0.0,0.165752047614037,mGal,0.02,OK,synthetic_demo
ST_0628,475.0,0.0,25.0,0.21402567286349594,mGal,0.02,OK,synthetic_demo
ST_0629,475.0,0.0,50.0,0.2803683550306407,mGal,0.02,OK,synthetic_demo
ST_0630,475.0,0.0,75.0,0.2520267304673986,mGal,0.02,OK,synthetic_demo
ST_0631,475.0,0.0,100.0,0.3511800253522649,mGal,0.02,OK,synthetic_demo
ST_0632,475.0,0.0,125.0,0.3558530699913689,mGal,0.02,OK,synthetic_demo
ST_0633,475.0,0.0,150.0,0.42865840559391555,mGal,0.02,OK,synthetic_demo
ST_0634,475.0,0.0,175.0,0.5237028712898416,mGal,0.02,OK,synthetic_demo
ST_0635,475.0,0.0,200.0,0.5977734657422742,mGal,0.02,OK,synthetic_demo
ST_0636,475.0,0.0,225.0,0.6719810780641845,mGal,0.02,OK,synthetic_demo
ST_0637,475.0,0.0,250.0,0.7609897778352072,mGal,0.02,OK,synthetic_demo
ST_0638,475.0,0.0,275.0,0.8582305155547891,mGal,0.02,OK,synthetic_demo
ST_0639,475.0,0.0,300.0,0.9020004318420375,mGal,0.02,OK,synthetic_demo
ST_0640,475.0,0.0,325.0,0.9923138333928365,mGal,0.02,OK,synthetic_demo
ST_0641,475.0,0.0,350.0,1.0279427681009827,mGal,0.02,OK,synthetic_demo
ST_0642,475.0,0.0,375.0,1.0353975053511393,mGal,0.02,OK,synthetic_demo
ST_0643,475.0,0.0,400.0,1.0599687309444805,mGal,0.02,OK,synthetic_demo
ST_0644,475.0,0.0,425.0,1.0518702954562855,mGal,0.02,OK,synthetic_demo
ST_0645,475.0,0.0,450.0,0.9729984841185156,mGal,0.02,OK,synthetic_demo
ST_0646,475.0,0.0,475.0,0.9447682789814452,mGal,0.02,OK,synthetic_demo
ST_0647,475.0,0.0,500.0,0.8397630998683228,mGal,0.02,OK,synthetic_demo
ST_0648,475.0,0.0,525.0,0.7512894316990111,mGal,0.02,OK,synthetic_demo
ST_0649,475.0,0.0,550.0,0.6682246666953835,mGal,0.02,OK,synthetic_demo
ST_0650,475.0,0.0,575.0,0.5721282944537314,mGal,0.02,OK,synthetic_demo
ST_0651,475.0,0.0,600.0,0.5156336101277591,mGal,0.02,OK,synthetic_demo
ST_0652,475.0,0.0,625.0,0.40688463173858747,mGal,0.02,OK,synthetic_demo
ST_0653,475.0,0.0,650.0,0.3911507575173653,mGal,0.02,OK,synthetic_demo
ST_0654,475.0,0.0,675.0,0.36365436210954594,mGal,0.02,OK,synthetic_demo
ST_0655,475.0,0.0,700.0,0.26629512854047954,mGal,0.02,OK,synthetic_demo
ST_0656,475.0,0.0,725.0,0.24843959311123087,mGal,0.02,OK,synthetic_demo
ST_0657,475.0,0.0,750.0,0.1949966072541127,mGal,0.02,OK,synthetic_demo
ST_0658,475.0,0.0,775.0,0.19612402954403144,mGal,0.02,OK,synthetic_demo
ST_0659,475.0,0.0,800.0,0.15459342579140817,mGal,0.02,OK,synthetic_demo
ST_0660,500.0,0.0,0.0,0.1449739519058248,mGal,0.02,OK,synthetic_demo
ST_0661,500.0,0.0,25.0,0.21701422359852107,mGal,0.02,OK,synthetic_demo
ST_0662,500.0,0.0,50.0,0.2222086570305818,mGal,0.02,OK,synthetic_demo
ST_0663,500.0,0.0,75.0,0.25402061012932986,mGal,0.02,OK,synthetic_demo
ST_0664,500.0,0.0,100.0,0.3225507628606422,mGal,0.02,OK,synthetic_demo
ST_0665,500.0,0.0,125.0,0.3474838779748256,mGal,0.02,OK,synthetic_demo
ST_0666,500.0,0.0,150.0,0.43581969694413447,mGal,0.02,OK,synthetic_demo
ST_0667,500.0,0.0,175.0,0.48546909442652625,mGal,0.02,OK,synthetic_demo
ST_0668,500.0,0.0,200.0,0.5439403042549308,mGal,0.02,OK,synthetic_demo
ST_0669,500.0,0.0,225.0,0.6147859294202304,mGal,0.02,OK,synthetic_demo
ST_0670,500.0,0.0,250.0,0.7230557703719557,mGal,0.02,OK,synthetic_demo
ST_0671,500.0,0.0,275.0,0.7714355007021075,mGal,0.02,OK,synthetic_demo
ST_0672,500.0,0.0,300.0,0.8230849312001036,mGal,0.02,OK,synthetic_demo
ST_0673,500.0,0.0,325.0,0.9392335559711796,mGal,0.02,OK,synthetic_demo
ST_0674,500.0,0.0,350.0,0.9978323863019724,mGal,0.02,OK,synthetic_demo
ST_0675,500.0,0.0,375.0,0.9894500546294266,mGal,0.02,OK,synthetic_demo
ST_0676,500.0,0.0,400.0,1.035621000634453,mGal,0.02,OK,synthetic_demo
ST_0677,500.0,0.0,425.0,0.9854017115848572,mGal,0.02,OK,synthetic_demo
ST_0678,500.0,0.0,450.0,0.8977095047881954,mGal,0.02,OK,synthetic_demo
ST_0679,500.0,0.0,475.0,0.8594247423640734,mGal,0.02,OK,synthetic_demo
ST_0680,500.0,0.0,500.0,0.8227921696778491,mGal,0.02,OK,synthetic_demo
ST_0681,500.0,0.0,525.0,0.7272811211916445,mGal,0.02,OK,synthetic_demo
ST_0682,500.0,0.0,550.0,0.632354329163536,mGal,0.02,OK,synthetic_demo
ST_0683,500.0,0.0,575.0,0.5396540048115217,mGal,0.02,OK,synthetic_demo
ST_0684,500.0,0.0,600.0,0.4723915140652182,mGal,0.02,OK,synthetic_demo
ST_0685,500.0,0.0,625.0,0.3848898616998236,mGal,0.02,OK,synthetic_demo
ST_0686,500.0,0.0,650.0,0.38135856032054644,mGal,0.02,OK,synthetic_demo
ST_0687,500.0,0.0,675.0,0.31031005007250284,mGal,0.02,OK,synthetic_demo
ST_0688,500.0,0.0,700.0,0.25725098717265354,mGal,0.02,OK,synthetic_demo
ST_0689,500.0,0.0,725.0,0.24276941272915878,mGal,0.02,OK,synthetic_demo
ST_0690,500.0,0.0,750.0,0.20710976377566573,mGal,0.02,OK,synthetic_demo
ST_0691,500.0,0.0,775.0,0.18294374917445555,mGal,0.02,OK,synthetic_demo
ST_0692,500.0,0.0,800.0,0.17182238119489746,mGal,0.02,OK,synthetic_demo
ST_0693,525.0,0.0,0.0,0.159790951754241,mGal,0.02,OK,synthetic_demo
ST_0694,525.0,0.0,25.0,0.17774422633094278,mGal,0.02,OK,synthetic_demo
ST_0695,525.0,0.0,50.0,0.2269029847625538,mGal,0.02,OK,synthetic_demo
ST_0696,525.0,0.0,75.0,0.23588530276895475,mGal,0.02,OK,synthetic_demo
ST_0697,525.0,0.0,100.0,0.300786318719796,mGal,0.02,OK,synthetic_demo
ST_0698,525.0,0.0,125.0,0.3458212656823112,mGal,0.02,OK,synthetic_demo
ST_0699,525.0,0.0,150.0,0.37098093234314394,mGal,0.02,OK,synthetic_demo
ST_0700,525.0,0.0,175.0,0.4356302819596317,mGal,0.02,OK,synthetic_demo
ST_0701,525.0,0.0,200.0,0.5408733045879365,mGal,0.02,OK,synthetic_demo
ST_0702,525.0,0.0,225.0,0.5501617962693224,mGal,0.02,OK,synthetic_demo
ST_0703,525.0,0.0,250.0,0.6773040421644633,mGal,0.02,OK,synthetic_demo
ST_0704,525.0,0.0,275.0,0.7397223121517077,mGal,0.02,OK,synthetic_demo
ST_0705,525.0,0.0,300.0,0.7828684351179724,mGal,0.02,OK,synthetic_demo
ST_0706,525.0,0.0,325.0,0.8495566165532581,mGal,0.02,OK,synthetic_demo
ST_0707,525.0,0.0,350.0,0.9000264090231862,mGal,0.02,OK,synthetic_demo
ST_0708,525.0,0.0,375.0,0.9168640666466541,mGal,0.02,OK,synthetic_demo
ST_0709,525.0,0.0,400.0,0.9032407820007516,mGal,0.02,OK,synthetic_demo
ST_0710,525.0,0.0,425.0,0.891440484163369,mGal,0.02,OK,synthetic_demo
ST_0711,525.0,0.0,450.0,0.8735821305531026,mGal,0.02,OK,synthetic_demo
ST_0712,525.0,0.0,475.0,0.8212730406481827,mGal,0.02,OK,synthetic_demo
ST_0713,525.0,0.0,500.0,0.7071153819504715,mGal,0.02,OK,synthetic_demo
ST_0714,525.0,0.0,525.0,0.6957464067725735,mGal,0.02,OK,synthetic_demo
ST_0715,525.0,0.0,550.0,0.6133061741417573,mGal,0.02,OK,synthetic_demo
ST_0716,525.0,0.0,575.0,0.545711107627376,mGal,0.02,OK,synthetic_demo
ST_0717,525.0,0.0,600.0,0.45816222001294177,mGal,0.02,OK,synthetic_demo
ST_0718,525.0,0.0,625.0,0.4329904766705762,mGal,0.02,OK,synthetic_demo
ST_0719,525.0,0.0,650.0,0.3583276421323293,mGal,0.02,OK,synthetic_demo
ST_0720,525.0,0.0,675.0,0.30479375668463055,mGal,0.02,OK,synthetic_demo
ST_0721,525.0,0.0,700.0,0.24166393345801432,mGal,0.02,OK,synthetic_demo
ST_0722,525.0,0.0,725.0,0.19384223376098442,mGal,0.02,OK,synthetic_demo
ST_0723,525.0,0.0,750.0,0.18439203997744663,mGal,0.02,OK,synthetic_demo
ST_0724,525.0,0.0,775.0,0.1868341502463947,mGal,0.02,OK,synthetic_demo
ST_0725,525.0,0.0,800.0,0.13576404310644682,mGal,0.02,OK,synthetic_demo
ST_0726,550.0,0.0,0.0,0.1397599497819112,mGal,0.02,OK,synthetic_demo
ST_0727,550.0,0.0,25.0,0.17569592374065582,mGal,0.02,OK,synthetic_demo
ST_0728,550.0,0.0,50.0,0.21667453965534758,mGal,0.02,OK,synthetic_demo
ST_0729,550.0,0.0,75.0,0.24993129881380016,mGal,0.02,OK,synthetic_demo
ST_0730,550.0,0.0,100.0,0.27806474325415986,mGal,0.02,OK,synthetic_demo
ST_0731,550.0,0.0,125.0,0.32720385050337975,mGal,0.02,OK,synthetic_demo
ST_0732,550.0,0.0,150.0,0.3538403333225246,mGal,0.02,OK,synthetic_demo
ST_0733,550.0,0.0,175.0,0.47921536622262306,mGal,0.02,OK,synthetic_demo
ST_0734,550.0,0.0,200.0,0.4855033700948649,mGal,0.02,OK,synthetic_demo
ST_0735,550.0,0.0,225.0,0.5460463205822306,mGal,0.02,OK,synthetic_demo
ST_0736,550.0,0.0,250.0,0.6101760157351473,mGal,0.02,OK,synthetic_demo
ST_0737,550.0,0.0,275.0,0.6832114959967297,mGal,0.02,OK,synthetic_demo
ST_0738,550.0,0.0,300.0,0.7468241353957928,mGal,0.02,OK,synthetic_demo
ST_0739,550.0,0.0,325.0,0.732741901389818,mGal,0.02,OK,synthetic_demo
ST_0740,550.0,0.0,350.0,0.7945961443293718,mGal,0.02,OK,synthetic_demo
ST_0741,550.0,0.0,375.0,0.8241994599628585,mGal,0.02,OK,synthetic_demo
ST_0742,550.0,0.0,400.0,0.8296595297523791,mGal,0.02,OK,synthetic_demo
ST_0743,550.0,0.0,425.0,0.824860959128062,mGal,0.02,OK,synthetic_demo
ST_0744,550.0,0.0,450.0,0.8111829295755425,mGal,0.02,OK,synthetic_demo
ST_0745,550.0,0.0,475.0,0.7371862975251618,mGal,0.02,OK,synthetic_demo
ST_0746,550.0,0.0,500.0,0.7167757632281577,mGal,0.02,OK,synthetic_demo
ST_0747,550.0,0.0,525.0,0.6062791354715416,mGal,0.02,OK,synthetic_demo
ST_0748,550.0,0.0,550.0,0.5691636808795701,mGal,0.02,OK,synthetic_demo
ST_0749,550.0,0.0,575.0,0.46711747171678936,mGal,0.02,OK,synthetic_demo
ST_0750,550.0,0.0,600.0,0.44138900916704166,mGal,0.02,OK,synthetic_demo
ST_0751,550.0,0.0,625.0,0.3914685193630051,mGal,0.02,OK,synthetic_demo
ST_0752,550.0,0.0,650.0,0.34634654539405185,mGal,0.02,OK,synthetic_demo
ST_0753,550.0,0.0,675.0,0.2666183570647313,mGal,0.02,OK,synthetic_demo
ST_0754,550.0,0.0,700.0,0.25589108538827976,mGal,0.02,OK,synthetic_demo
ST_0755,550.0,0.0,725.0,0.20947955140138314,mGal,0.02,OK,synthetic_demo
ST_0756,550.0,0.0,750.0,0.19916901729031308,mGal,0.02,OK,synthetic_demo
ST_0757,550.0,0.0,775.0,0.18073022551862994,mGal,0.02,OK,synthetic_demo
ST_0758,550.0,0.0,800.0,0.13610438058624696,mGal,0.02,OK,synthetic_demo
ST_0759,575.0,0.0,0.0,0.16721318341070263,mGal,0.02,OK,synthetic_demo
ST_0760,575.0,0.0,25.0,0.1639738637113743,mGal,0.02,OK,synthetic_demo
ST_0761,575.0,0.0,50.0,0.1979985492356494,mGal,0.02,OK,synthetic_demo
ST_0762,575.0,0.0,75.0,0.2118728667898364,mGal,0.02,OK,synthetic_demo
ST_0763,575.0,0.0,100.0,0.2749225610031505,mGal,0.02,OK,synthetic_demo
ST_0764,575.0,0.0,125.0,0.3014001689467382,mGal,0.02,OK,synthetic_demo
ST_0765,575.0,0.0,150.0,0.3039320629892794,mGal,0.02,OK,synthetic_demo
ST_0766,575.0,0.0,175.0,0.4012754817780461,mGal,0.02,OK,synthetic_demo
ST_0767,575.0,0.0,200.0,0.44652488710052074,mGal,0.02,OK,synthetic_demo
ST_0768,575.0,0.0,225.0,0.5209720957897428,mGal,0.02,OK,synthetic_demo
ST_0769,575.0,0.0,250.0,0.5662658593170447,mGal,0.02,OK,synthetic_demo
ST_0770,575.0,0.0,275.0,0.5818573021016781,mGal,0.02,OK,synthetic_demo
ST_0771,575.0,0.0,300.0,0.6665470204066877,mGal,0.02,OK,synthetic_demo
ST_0772,575.0,0.0,325.0,0.6775763046688698,mGal,0.02,OK,synthetic_demo
ST_0773,575.0,0.0,350.0,0.7089874154878234,mGal,0.02,OK,synthetic_demo
ST_0774,575.0,0.0,375.0,0.7240300371492966,mGal,0.02,OK,synthetic_demo
ST_0775,575.0,0.0,400.0,0.7004811871716157,mGal,0.02,OK,synthetic_demo
ST_0776,575.0,0.0,425.0,0.7461482139020078,mGal,0.02,OK,synthetic_demo
ST_0777,575.0,0.0,450.0,0.6819364277382453,mGal,0.02,OK,synthetic_demo
ST_0778,575.0,0.0,475.0,0.6547532399399548,mGal,0.02,OK,synthetic_demo
ST_0779,575.0,0.0,500.0,0.6199430347220877,mGal,0.02,OK,synthetic_demo
ST_0780,575.0,0.0,525.0,0.5532107403911504,mGal,0.02,OK,synthetic_demo
ST_0781,575.0,0.0,550.0,0.5516213685905137,mGal,0.02,OK,synthetic_demo
ST_0782,575.0,0.0,575.0,0.4614637039874013,mGal,0.02,OK,synthetic_demo
ST_0783,575.0,0.0,600.0,0.38752880994310407,mGal,0.02,OK,synthetic_demo
ST_0784,575.0,0.0,625.0,0.3462963236508719,mGal,0.02,OK,synthetic_demo
ST_0785,575.0,0.0,650.0,0.29926850257864085,mGal,0.02,OK,synthetic_demo
ST_0786,575.0,0.0,675.0,0.2785289766763959,mGal,0.02,OK,synthetic_demo
ST_0787,575.0,0.0,700.0,0.22738412380966022,mGal,0.02,OK,synthetic_demo
ST_0788,575.0,0.0,725.0,0.1846842107286894,mGal,0.02,OK,synthetic_demo
ST_0789,575.0,0.0,750.0,0.1886222107704486,mGal,0.02,OK,synthetic_demo
ST_0790,575.0,0.0,775.0,0.15423287066974756,mGal,0.02,OK,synthetic_demo
ST_0791,575.0,0.0,800.0,0.1217384290189468,mGal,0.02,OK,synthetic_demo
ST_0792,600.0,0.0,0.0,0.1758315425816258,mGal,0.02,OK,synthetic_demo
ST_0793,600.0,0.0,25.0,0.17367293427093064,mGal,0.02,OK,synthetic_demo
ST_0794,600.0,0.0,50.0,0.141332939103281,mGal,0.02,OK,synthetic_demo
ST_0795,600.0,0.0,75.0,0.22751090420828074,mGal,0.02,OK,synthetic_demo
ST_0796,600.0,0.0,100.0,0.24455273915413483,mGal,0.02,OK,synthetic_demo
ST_0797,600.0,0.0,125.0,0.2746936611245262,mGal,0.02,OK,synthetic_demo
ST_0798,600.0,0.0,150.0,0.3058350189259311,mGal,0.02,OK,synthetic_demo
ST_0799,600.0,0.0,175.0,0.3546252660032767,mGal,0.02,OK,synthetic_demo
ST_0800,600.0,0.0,200.0,0.4430780388788398,mGal,0.02,OK,synthetic_demo
ST_0801,600.0,0.0,225.0,0.45719730807675485,mGal,0.02,OK,synthetic_demo
ST_0802,600.0,0.0,250.0,0.4818939175756844,mGal,0.02,OK,synthetic_demo
ST_0803,600.0,0.0,275.0,0.5393072530363516,mGal,0.02,OK,synthetic_demo
ST_0804,600.0,0.0,300.0,0.6118020970112158,mGal,0.02,OK,synthetic_demo
ST_0805,600.0,0.0,325.0,0.6000932342520484,mGal,0.02,OK,synthetic_demo
ST_0806,600.0,0.0,350.0,0.6154542471946329,mGal,0.02,OK,synthetic_demo
ST_0807,600.0,0.0,375.0,0.6447086222994135,mGal,0.02,OK,synthetic_demo
ST_0808,600.0,0.0,400.0,0.6418808623971983,mGal,0.02,OK,synthetic_demo
ST_0809,600.0,0.0,425.0,0.6394243976084462,mGal,0.02,OK,synthetic_demo
ST_0810,600.0,0.0,450.0,0.6366190427240405,mGal,0.02,OK,synthetic_demo
ST_0811,600.0,0.0,475.0,0.5809302248438319,mGal,0.02,OK,synthetic_demo
ST_0812,600.0,0.0,500.0,0.552877709916655,mGal,0.02,OK,synthetic_demo
ST_0813,600.0,0.0,525.0,0.48514083829236104,mGal,0.02,OK,synthetic_demo
ST_0814,600.0,0.0,550.0,0.4585069704912021,mGal,0.02,OK,synthetic_demo
ST_0815,600.0,0.0,575.0,0.40602885928805,mGal,0.02,OK,synthetic_demo
ST_0816,600.0,0.0,600.0,0.385199626780467,mGal,0.02,OK,synthetic_demo
ST_0817,600.0,0.0,625.0,0.3365822348360916,mGal,0.02,OK,synthetic_demo
ST_0818,600.0,0.0,650.0,0.28703729522690663,mGal,0.02,OK,synthetic_demo
ST_0819,600.0,0.0,675.0,0.2246104797732218,mGal,0.02,OK,synthetic_demo
ST_0820,600.0,0.0,700.0,0.23387120982671822,mGal,0.02,OK,synthetic_demo
ST_0821,600.0,0.0,725.0,0.19056935106233502,mGal,0.02,OK,synthetic_demo
ST_0822,600.0,0.0,750.0,0.16489958119433665,mGal,0.02,OK,synthetic_demo
ST_0823,600.0,0.0,775.0,0.14295750526141965,mGal,0.02,OK,synthetic_demo
ST_0824,600.0,0.0,800.0,0.1122091317740393,mGal,0.02,OK,synthetic_demo
ST_0825,625.0,0.0,0.0,0.10050994625268808,mGal,0.02,OK,synthetic_demo
ST_0826,625.0,0.0,25.0,0.16734471996687625,mGal,0.02,OK,synthetic_demo
ST_0827,625.0,0.0,50.0,0.18791223100532237,mGal,0.02,OK,synthetic_demo
ST_0828,625.0,0.0,75.0,0.18704258690729414,mGal,0.02,OK,synthetic_demo
ST_0829,625.0,0.0,100.0,0.26330045492388554,mGal,0.02,OK,synthetic_demo
ST_0830,625.0,0.0,125.0,0.24744712753808465,mGal,0.02,OK,synthetic_demo
ST_0831,625.0,0.0,150.0,0.2956220952903739,mGal,0.02,OK,synthetic_demo
ST_0832,625.0,0.0,175.0,0.3420704949494519,mGal,0.02,OK,synthetic_demo
ST_0833,625.0,0.0,200.0,0.3497083711667283,mGal,0.02,OK,synthetic_demo
ST_0834,625.0,0.0,225.0,0.4088809599435098,mGal,0.02,OK,synthetic_demo
ST_0835,625.0,0.0,250.0,0.43403572153459297,mGal,0.02,OK,synthetic_demo
ST_0836,625.0,0.0,275.0,0.46224958904377206,mGal,0.02,OK,synthetic_demo
ST_0837,625.0,0.0,300.0,0.5302644916207981,mGal,0.02,OK,synthetic_demo
ST_0838,625.0,0.0,325.0,0.5776807689899425,mGal,0.02,OK,synthetic_demo
ST_0839,625.0,0.0,350.0,0.5240569196933175,mGal,0.02,OK,synthetic_demo
ST_0840,625.0,0.0,375.0,0.6043216219278342,mGal,0.02,OK,synthetic_demo
ST_0841,625.0,0.0,400.0,0.5824339640964531,mGal,0.02,OK,synthetic_demo
ST_0842,625.0,0.0,425.0,0.5934782408113435,mGal,0.02,OK,synthetic_demo
ST_0843,625.0,0.0,450.0,0.5153940165288905,mGal,0.02,OK,synthetic_demo
ST_0844,625.0,0.0,475.0,0.5038322855475269,mGal,0.02,OK,synthetic_demo
ST_0845,625.0,0.0,500.0,0.4793871853467647,mGal,0.02,OK,synthetic_demo
ST_0846,625.0,0.0,525.0,0.4516500350735002,mGal,0.02,OK,synthetic_demo
ST_0847,625.0,0.0,550.0,0.42000870725996503,mGal,0.02,OK,synthetic_demo
ST_0848,625.0,0.0,575.0,0.35321426167920483,mGal,0.02,OK,synthetic_demo
ST_0849,625.0,0.0,600.0,0.34494689278706475,mGal,0.02,OK,synthetic_demo
ST_0850,625.0,0.0,625.0,0.3039322492500105,mGal,0.02,OK,synthetic_demo
ST_0851,625.0,0.0,650.0,0.2779391985027403,mGal,0.02,OK,synthetic_demo
ST_0852,625.0,0.0,675.0,0.2141530852979485,mGal,0.02,OK,synthetic_demo
ST_0853,625.0,0.0,700.0,0.21174453112264746,mGal,0.02,OK,synthetic_demo
ST_0854,625.0,0.0,725.0,0.18333598003934778,mGal,0.02,OK,synthetic_demo
ST_0855,625.0,0.0,750.0,0.14017388015146615,mGal,0.02,OK,synthetic_demo
ST_0856,625.0,0.0,775.0,0.12420922274579073,mGal,0.02,OK,synthetic_demo
ST_0857,625.0,0.0,800.0,0.15274516077526323,mGal,0.02,OK,synthetic_demo
ST_0858,650.0,0.0,0.0,0.1277181393314754,mGal,0.02,OK,synthetic_demo
ST_0859,650.0,0.0,25.0,0.12559095248397112,mGal,0.02,OK,synthetic_demo
ST_0860,650.0,0.0,50.0,0.15267679829889,mGal,0.02,OK,synthetic_demo
ST_0861,650.0,0.0,75.0,0.17365870637753858,mGal,0.02,OK,synthetic_demo
ST_0862,650.0,0.0,100.0,0.20932398306819372,mGal,0.02,OK,synthetic_demo
ST_0863,650.0,0.0,125.0,0.24813550458869266,mGal,0.02,OK,synthetic_demo
ST_0864,650.0,0.0,150.0,0.2381065620010713,mGal,0.02,OK,synthetic_demo
ST_0865,650.0,0.0,175.0,0.2713031360742231,mGal,0.02,OK,synthetic_demo
ST_0866,650.0,0.0,200.0,0.3423125763065621,mGal,0.02,OK,synthetic_demo
ST_0867,650.0,0.0,225.0,0.37294138134592403,mGal,0.02,OK,synthetic_demo
ST_0868,650.0,0.0,250.0,0.4002828133442574,mGal,0.02,OK,synthetic_demo
ST_0869,650.0,0.0,275.0,0.387690214495115,mGal,0.02,OK,synthetic_demo
ST_0870,650.0,0.0,300.0,0.470100334751887,mGal,0.02,OK,synthetic_demo
ST_0871,650.0,0.0,325.0,0.47690434206682447,mGal,0.02,OK,synthetic_demo
ST_0872,650.0,0.0,350.0,0.4685674400277082,mGal,0.02,OK,synthetic_demo
ST_0873,650.0,0.0,375.0,0.5053861015857645,mGal,0.02,OK,synthetic_demo
ST_0874,650.0,0.0,400.0,0.4735927331129327,mGal,0.02,OK,synthetic_demo
ST_0875,650.0,0.0,425.0,0.47920627194596427,mGal,0.02,OK,synthetic_demo
ST_0876,650.0,0.0,450.0,0.45303583411573867,mGal,0.02,OK,synthetic_demo
ST_0877,650.0,0.0,475.0,0.49108567098196776,mGal,0.02,OK,synthetic_demo
ST_0878,650.0,0.0,500.0,0.43940031689304637,mGal,0.02,OK,synthetic_demo
ST_0879,650.0,0.0,525.0,0.3834184259128485,mGal,0.02,OK,synthetic_demo
ST_0880,650.0,0.0,550.0,0.37541187581414337,mGal,0.02,OK,synthetic_demo
ST_0881,650.0,0.0,575.0,0.3434404086070331,mGal,0.02,OK,synthetic_demo
ST_0882,650.0,0.0,600.0,0.3224378950725312,mGal,0.02,OK,synthetic_demo
ST_0883,650.0,0.0,625.0,0.2770490949662821,mGal,0.02,OK,synthetic_demo
ST_0884,650.0,0.0,650.0,0.2282500077695106,mGal,0.02,OK,synthetic_demo
ST_0885,650.0,0.0,675.0,0.20778957798650907,mGal,0.02,OK,synthetic_demo
ST_0886,650.0,0.0,700.0,0.18620047704919498,mGal,0.02,OK,synthetic_demo
ST_0887,650.0,0.0,725.0,0.1597425116707577,mGal,0.02,OK,synthetic_demo
ST_0888,650.0,0.0,750.0,0.14420078801814443,mGal,0.02,OK,synthetic_demo
ST_0889,650.0,0.0,775.0,0.1250530957942864,mGal,0.02,OK,synthetic_demo
ST_0890,650.0,0.0,800.0,0.1327788750834261,mGal,0.02,OK,synthetic_demo
ST_0891,675.0,0.0,0.0,0.1555005331405798,mGal,0.02,OK,synthetic_demo
ST_0892,675.0,0.0,25.0,0.1296991725459857,mGal,0.02,OK,synthetic_demo
ST_0893,675.0,0.0,50.0,0.1426058614845268,mGal,0.02,OK,synthetic_demo
ST_0894,675.0,0.0,75.0,0.17633425047027246,mGal,0.02,OK,synthetic_demo
ST_0895,675.0,0.0,100.0,0.15957746772382014,mGal,0.02,OK,synthetic_demo
ST_0896,675.0,0.0,125.0,0.24306128442645175,mGal,0.02,OK,synthetic_demo
ST_0897,675.0,0.0,150.0,0.22041461879305962,mGal,0.02,OK,synthetic_demo
ST_0898,675.0,0.0,175.0,0.2645577288512631,mGal,0.02,OK,synthetic_demo
ST_0899,675.0,0.0,200.0,0.26631698135542653,mGal,0.02,OK,synthetic_demo
ST_0900,675.0,0.0,225.0,0.2876085342462846,mGal,0.02,OK,synthetic_demo
ST_0901,675.0,0.0,250.0,0.3386476063291647,mGal,0.02,OK,synthetic_demo
ST_0902,675.0,0.0,275.0,0.3495942280927978,mGal,0.02,OK,synthetic_demo
ST_0903,675.0,0.0,300.0,0.3944583067389463,mGal,0.02,OK,synthetic_demo
ST_0904,675.0,0.0,325.0,0.40124012847099555,mGal,0.02,OK,synthetic_demo
ST_0905,675.0,0.0,350.0,0.38768525902746553,mGal,0.02,OK,synthetic_demo
ST_0906,675.0,0.0,375.0,0.42416370846412904,mGal,0.02,OK,synthetic_demo
ST_0907,675.0,0.0,400.0,0.4173410282612753,mGal,0.02,OK,synthetic_demo
ST_0908,675.0,0.0,425.0,0.44068634422898434,mGal,0.02,OK,synthetic_demo
